class,split,index
Attentive,train,3210
DrinkingCoffee,train,3211
DrinkingCoffee,train,3212
UsingRadio,train,3213
UsingRadio,train,3214
UsingMirror,train,3215
UsingRadio,train,3216
Attentive,train,3217
Attentive,train,3218
DrinkingCoffee,train,3219
UsingMirror,train,3220
UsingMirror,train,3221
Attentive,train,3222
DrinkingCoffee,train,3223
UsingMirror,train,3224
UsingRadio,train,3225
DrinkingCoffee,train,3226
UsingRadio,train,3227
DrinkingCoffee,train,3228
UsingRadio,train,3229
Attentive,train,3230
UsingMirror,train,3231
UsingRadio,train,3232
Attentive,train,3233
DrinkingCoffee,train,3234
DrinkingCoffee,train,3235
DrinkingCoffee,train,3236
Attentive,train,3237
UsingRadio,train,3238
UsingMirror,train,3239
Attentive,train,3240
UsingRadio,train,3241
UsingRadio,train,3242
UsingRadio,train,3243
UsingRadio,train,3244
UsingMirror,train,3245
UsingMirror,train,3246
UsingRadio,train,3247
UsingMirror,train,3248
UsingRadio,train,3249
DrinkingCoffee,train,3250
DrinkingCoffee,train,3251
Attentive,train,3252
Attentive,train,3253
UsingRadio,train,3254
UsingMirror,train,3255
Attentive,train,3256
Attentive,train,3257
DrinkingCoffee,train,3258
UsingRadio,train,3259
UsingMirror,train,3260
UsingRadio,train,3261
UsingRadio,train,3262
UsingMirror,train,3263
DrinkingCoffee,train,3264
Attentive,train,3265
UsingRadio,train,3266
Attentive,train,3267
Attentive,train,3268
UsingMirror,train,3269
UsingMirror,train,3270
UsingRadio,train,3271
Attentive,train,3272
Attentive,train,3273
Attentive,train,3274
UsingRadio,train,3275
UsingMirror,train,3276
DrinkingCoffee,train,3277
UsingRadio,train,3278
UsingMirror,train,3279
UsingRadio,train,3280
DrinkingCoffee,train,3281
UsingMirror,train,3282
UsingRadio,train,3283
UsingRadio,train,3284
Attentive,train,3285
DrinkingCoffee,train,3286
DrinkingCoffee,train,3287
DrinkingCoffee,train,3288
UsingRadio,train,3289
Attentive,train,3290
DrinkingCoffee,train,3291
DrinkingCoffee,train,3292
Attentive,train,3293
DrinkingCoffee,train,3294
DrinkingCoffee,train,3295
UsingMirror,train,3296
DrinkingCoffee,train,3297
UsingRadio,train,3298
DrinkingCoffee,train,3299
Attentive,train,3300
Attentive,train,3301
Attentive,train,3302
Attentive,train,3303
DrinkingCoffee,train,3304
UsingRadio,train,3305
Attentive,train,3306
UsingMirror,train,3307
DrinkingCoffee,train,3308
Attentive,train,3309
UsingRadio,train,3310
UsingMirror,train,3311
Attentive,train,3312
UsingRadio,train,3313
UsingMirror,train,3314
Attentive,train,3315
DrinkingCoffee,train,3316
UsingRadio,train,3317
Attentive,train,3318
Attentive,train,3319
DrinkingCoffee,train,3320
UsingMirror,train,3321
Attentive,train,3322
DrinkingCoffee,train,3323
Attentive,train,3324
Attentive,train,3325
Attentive,train,3326
UsingRadio,train,3327
DrinkingCoffee,train,3328
DrinkingCoffee,train,3329
UsingRadio,train,3330
UsingMirror,train,3331
DrinkingCoffee,train,3332
Attentive,train,3333
UsingMirror,train,3334
DrinkingCoffee,train,3335
UsingRadio,train,3336
DrinkingCoffee,train,3337
Attentive,train,3338
Attentive,train,3339
Attentive,train,3340
UsingMirror,train,3341
DrinkingCoffee,train,3342
DrinkingCoffee,train,3343
DrinkingCoffee,train,3344
UsingMirror,train,3345
UsingRadio,train,3346
DrinkingCoffee,train,3347
UsingMirror,train,3348
Attentive,train,3349
UsingMirror,train,3350
Attentive,train,3351
UsingMirror,train,3352
Attentive,train,3353
UsingMirror,train,3354
UsingRadio,train,3355
UsingRadio,train,3356
UsingMirror,train,3357
UsingRadio,train,3358
Attentive,train,3359
UsingRadio,train,3360
DrinkingCoffee,train,3361
UsingMirror,train,3362
DrinkingCoffee,train,3363
Attentive,train,3364
DrinkingCoffee,train,3365
Attentive,train,3366
Attentive,train,3367
UsingMirror,train,3368
Attentive,train,3369
UsingMirror,train,3370
DrinkingCoffee,train,3371
DrinkingCoffee,train,3372
Attentive,train,3373
Attentive,train,3374
Attentive,train,3375
DrinkingCoffee,train,3376
UsingMirror,train,3377
UsingRadio,train,3378
UsingRadio,train,3379
Attentive,train,3380
Attentive,train,3381
DrinkingCoffee,train,3382
DrinkingCoffee,train,3383
Attentive,train,3384
UsingRadio,train,3385
DrinkingCoffee,train,3386
UsingMirror,train,3387
DrinkingCoffee,train,3388
DrinkingCoffee,train,3389
DrinkingCoffee,train,3390
Attentive,train,3391
Attentive,train,3392
Attentive,train,3393
Attentive,train,3394
DrinkingCoffee,train,3395
Attentive,train,3396
DrinkingCoffee,train,3397
UsingMirror,train,3398
Attentive,train,3399
Attentive,train,3400
UsingRadio,train,3401
DrinkingCoffee,train,3402
DrinkingCoffee,train,3403
UsingRadio,train,3404
UsingMirror,train,3405
UsingRadio,train,3406
UsingMirror,train,3407
DrinkingCoffee,train,3408
DrinkingCoffee,train,3409
DrinkingCoffee,train,3410
UsingRadio,train,3411
UsingMirror,train,3412
UsingRadio,train,3413
DrinkingCoffee,train,3414
UsingRadio,train,3415
UsingMirror,train,3416
UsingMirror,train,3417
Attentive,train,3418
UsingRadio,train,3419
UsingMirror,train,3420
Attentive,train,3421
DrinkingCoffee,train,3422
UsingMirror,train,3423
DrinkingCoffee,train,3424
DrinkingCoffee,train,3425
UsingRadio,train,3426
UsingRadio,train,3427
Attentive,train,3428
UsingRadio,train,3429
UsingMirror,train,3430
DrinkingCoffee,train,3431
Attentive,train,3432
UsingMirror,train,3433
UsingRadio,train,3434
DrinkingCoffee,train,3435
Attentive,train,3436
UsingRadio,train,3437
UsingMirror,train,3438
DrinkingCoffee,train,3439
Attentive,train,3440
Attentive,train,3441
DrinkingCoffee,train,3442
Attentive,train,3443
UsingRadio,train,3444
UsingRadio,train,3445
Attentive,train,3446
DrinkingCoffee,train,3447
Attentive,train,3448
UsingMirror,train,3449
UsingMirror,train,3450
Attentive,train,3451
DrinkingCoffee,train,3452
UsingRadio,train,3453
UsingRadio,train,3454
UsingRadio,train,3455
UsingMirror,train,3456
UsingRadio,train,3457
UsingMirror,train,3458
UsingRadio,train,3459
DrinkingCoffee,train,3460
DrinkingCoffee,train,3461
Attentive,train,3462
UsingRadio,train,3463
Attentive,train,3464
DrinkingCoffee,train,3465
UsingMirror,train,3466
UsingMirror,train,3467
DrinkingCoffee,train,3468
Attentive,train,3469
DrinkingCoffee,train,3470
Attentive,train,3471
Attentive,train,3472
UsingRadio,train,3473
Attentive,train,3474
Attentive,train,3475
Attentive,train,3476
UsingMirror,train,3477
UsingRadio,train,3478
UsingRadio,train,3479
UsingMirror,train,3480
UsingRadio,train,3481
Attentive,train,3482
UsingMirror,train,3483
DrinkingCoffee,train,3484
Attentive,train,3485
UsingRadio,train,3486
Attentive,train,3487
DrinkingCoffee,train,3488
Attentive,train,3489
UsingRadio,train,3490
UsingMirror,train,3491
DrinkingCoffee,train,3492
Attentive,train,3493
Attentive,train,3494
UsingRadio,train,3495
DrinkingCoffee,train,3496
Attentive,train,3497
UsingRadio,train,3498
Attentive,train,3499
Attentive,train,3500
Attentive,train,3501
DrinkingCoffee,train,3502
UsingRadio,train,3503
DrinkingCoffee,train,3504
UsingRadio,train,3505
Attentive,train,3506
UsingRadio,train,3507
UsingRadio,train,3508
DrinkingCoffee,train,3509
DrinkingCoffee,train,3510
DrinkingCoffee,train,3511
DrinkingCoffee,train,3512
UsingRadio,train,3513
UsingMirror,train,3514
Attentive,train,3515
Attentive,train,3516
UsingMirror,train,3517
UsingRadio,train,3518
DrinkingCoffee,train,3519
DrinkingCoffee,train,3520
UsingRadio,train,3521
UsingRadio,train,3522
UsingRadio,train,3523
UsingMirror,train,3524
UsingMirror,train,3525
DrinkingCoffee,train,3526
Attentive,train,3527
UsingRadio,train,3528
UsingRadio,train,3529
DrinkingCoffee,train,3530
Attentive,train,3531
Attentive,train,3532
Attentive,train,3533
UsingMirror,train,3534
Attentive,train,3535
Attentive,train,3536
UsingMirror,train,3537
UsingMirror,train,3538
Attentive,train,3539
UsingRadio,train,3540
DrinkingCoffee,train,3541
DrinkingCoffee,train,3542
UsingRadio,train,3543
DrinkingCoffee,train,3544
UsingMirror,train,3545
UsingMirror,train,3546
UsingMirror,train,3547
Attentive,train,3548
DrinkingCoffee,train,3549
UsingRadio,train,3550
UsingMirror,train,3551
DrinkingCoffee,train,3552
UsingRadio,train,3553
UsingRadio,train,3554
Attentive,train,3555
UsingMirror,train,3556
UsingRadio,train,3557
UsingRadio,train,3558
Attentive,train,3559
Attentive,train,3560
UsingMirror,train,3561
UsingRadio,train,3562
Attentive,train,3563
Attentive,train,3564
UsingRadio,train,3565
Attentive,train,3566
UsingRadio,train,3567
DrinkingCoffee,train,3568
UsingMirror,train,3569
UsingRadio,train,3570
Attentive,train,3571
UsingRadio,train,3572
UsingMirror,train,3573
UsingRadio,train,3574
DrinkingCoffee,train,3575
UsingRadio,train,3576
Attentive,train,3577
DrinkingCoffee,train,3578
UsingRadio,train,3579
Attentive,train,3580
UsingMirror,train,3581
DrinkingCoffee,train,3582
Attentive,train,3583
UsingRadio,train,3584
UsingRadio,train,3585
Attentive,train,3586
UsingMirror,train,3587
Attentive,train,3588
UsingRadio,train,3589
UsingMirror,train,3590
UsingRadio,train,3591
Attentive,train,3592
DrinkingCoffee,train,3593
DrinkingCoffee,train,3594
UsingMirror,train,3595
Attentive,train,3596
UsingRadio,train,3597
UsingRadio,train,3598
UsingMirror,train,3599
DrinkingCoffee,train,3600
UsingMirror,train,3601
UsingRadio,train,3602
UsingRadio,train,3603
Attentive,train,3604
DrinkingCoffee,train,3605
DrinkingCoffee,train,3606
Attentive,train,3607
UsingMirror,train,3608
UsingMirror,train,3609
UsingMirror,train,3610
UsingMirror,train,3611
UsingMirror,train,3612
DrinkingCoffee,train,3613
Attentive,train,3614
UsingRadio,train,3615
Attentive,train,3616
UsingMirror,train,3617
DrinkingCoffee,train,3618
Attentive,train,3619
Attentive,train,3620
Attentive,train,3621
UsingMirror,train,3622
Attentive,train,3623
Attentive,train,3624
DrinkingCoffee,train,3625
Attentive,train,3626
Attentive,train,3627
Attentive,train,3628
UsingRadio,train,3629
Attentive,train,3630
UsingMirror,train,3631
UsingMirror,train,3632
Attentive,train,3633
UsingMirror,train,3634
DrinkingCoffee,train,3635
Attentive,train,3636
DrinkingCoffee,train,3637
Attentive,train,3638
UsingRadio,train,3639
DrinkingCoffee,train,3640
UsingRadio,train,3641
UsingMirror,train,3642
UsingRadio,train,3643
UsingRadio,train,3644
UsingMirror,train,3645
Attentive,train,3646
UsingMirror,train,3647
UsingMirror,train,3648
DrinkingCoffee,train,3649
UsingRadio,train,3650
Attentive,train,3651
Attentive,train,3652
UsingMirror,train,3653
UsingMirror,train,3654
DrinkingCoffee,train,3655
Attentive,train,3656
DrinkingCoffee,train,3657
Attentive,train,3658
UsingRadio,train,3659
UsingRadio,train,3660
Attentive,train,3661
Attentive,train,3662
UsingRadio,train,3663
UsingMirror,train,3664
UsingRadio,train,3665
DrinkingCoffee,train,3666
DrinkingCoffee,train,3667
UsingRadio,train,3668
DrinkingCoffee,train,3669
Attentive,train,3670
Attentive,train,3671
Attentive,train,3672
UsingMirror,train,3673
UsingRadio,train,3674
UsingRadio,train,3675
DrinkingCoffee,train,3676
DrinkingCoffee,train,3677
DrinkingCoffee,train,3678
UsingRadio,train,3679
UsingMirror,train,3680
Attentive,train,3681
Attentive,train,3682
DrinkingCoffee,train,3683
DrinkingCoffee,train,3684
UsingMirror,train,3685
UsingMirror,train,3686
Attentive,train,3687
DrinkingCoffee,train,3688
UsingMirror,train,3689
Attentive,train,3690
Attentive,train,3691
UsingMirror,train,3692
UsingMirror,train,3693
UsingRadio,train,3694
UsingMirror,train,3695
DrinkingCoffee,train,3696
Attentive,train,3697
UsingRadio,train,3698
UsingRadio,train,3699
Attentive,train,3700
UsingMirror,train,3701
UsingMirror,train,3702
UsingRadio,train,3703
Attentive,train,3704
Attentive,train,3705
Attentive,train,3706
DrinkingCoffee,train,3707
Attentive,train,3708
UsingMirror,train,3709
Attentive,train,3710
UsingRadio,train,3711
UsingRadio,train,3712
UsingRadio,train,3713
UsingRadio,train,3714
UsingMirror,train,3715
UsingRadio,train,3716
DrinkingCoffee,train,3717
UsingRadio,train,3718
UsingMirror,train,3719
DrinkingCoffee,train,3720
UsingMirror,train,3721
Attentive,train,3722
Attentive,train,3723
DrinkingCoffee,train,3724
UsingMirror,train,3725
Attentive,train,3726
UsingRadio,train,3727
UsingRadio,train,3728
UsingRadio,train,3729
UsingMirror,train,3730
Attentive,train,3731
DrinkingCoffee,train,3732
Attentive,train,3733
DrinkingCoffee,train,3734
UsingRadio,train,3735
DrinkingCoffee,train,3736
DrinkingCoffee,train,3737
UsingMirror,train,3738
DrinkingCoffee,train,3739
UsingRadio,train,3740
Attentive,train,3741
DrinkingCoffee,train,3742
UsingMirror,train,3743
DrinkingCoffee,train,3744
DrinkingCoffee,train,3745
Attentive,train,3746
UsingRadio,train,3747
Attentive,train,3748
UsingMirror,train,3749
Attentive,train,3750
UsingRadio,train,3751
UsingRadio,train,3752
DrinkingCoffee,train,3753
UsingMirror,train,3754
DrinkingCoffee,train,3755
Attentive,train,3756
Attentive,train,3757
DrinkingCoffee,train,3758
UsingMirror,train,3759
Attentive,train,3760
Attentive,train,3761
Attentive,train,3762
DrinkingCoffee,train,3763
UsingMirror,train,3764
DrinkingCoffee,train,3765
UsingRadio,train,3766
Attentive,train,3767
UsingRadio,train,3768
UsingRadio,train,3769
Attentive,train,3770
UsingRadio,train,3771
UsingMirror,train,3772
DrinkingCoffee,train,3773
DrinkingCoffee,train,3774
DrinkingCoffee,train,3775
DrinkingCoffee,train,3776
UsingMirror,train,3777
DrinkingCoffee,train,3778
Attentive,train,3779
UsingMirror,train,3780
UsingMirror,train,3781
UsingMirror,train,3782
Attentive,train,3783
UsingMirror,train,3784
Attentive,train,3785
UsingMirror,train,3786
Attentive,train,3787
Attentive,train,3788
Attentive,train,3789
Attentive,train,3790
UsingRadio,train,3791
DrinkingCoffee,train,3792
UsingRadio,train,3793
UsingRadio,train,3794
DrinkingCoffee,train,3795
UsingMirror,train,3796
UsingRadio,train,3797
UsingMirror,train,3798
UsingMirror,train,3799
DrinkingCoffee,train,3800
DrinkingCoffee,train,3801
DrinkingCoffee,train,3802
DrinkingCoffee,train,3803
DrinkingCoffee,train,3804
UsingRadio,train,3805
UsingMirror,train,3806
UsingMirror,train,3807
Attentive,train,3808
UsingRadio,train,3809
UsingMirror,train,3810
UsingRadio,train,3811
Attentive,train,3812
DrinkingCoffee,train,3813
UsingRadio,train,3814
DrinkingCoffee,train,3815
UsingRadio,train,3816
DrinkingCoffee,train,3817
DrinkingCoffee,train,3818
DrinkingCoffee,train,3819
UsingMirror,train,3820
Attentive,train,3821
UsingMirror,train,3822
UsingMirror,train,3823
Attentive,train,3824
UsingMirror,train,3825
UsingRadio,train,3826
Attentive,train,3827
Attentive,train,3828
DrinkingCoffee,train,3829
UsingRadio,train,3830
UsingRadio,train,3831
DrinkingCoffee,train,3832
Attentive,train,3833
DrinkingCoffee,train,3834
UsingRadio,train,3835
Attentive,train,3836
DrinkingCoffee,train,3837
DrinkingCoffee,train,3838
DrinkingCoffee,train,3839
UsingRadio,train,3840
DrinkingCoffee,train,3841
UsingMirror,train,3842
DrinkingCoffee,train,3843
Attentive,train,3844
Attentive,train,3845
UsingMirror,train,3846
DrinkingCoffee,train,3847
DrinkingCoffee,train,3848
Attentive,train,3849
DrinkingCoffee,train,3850
Attentive,train,3851
DrinkingCoffee,train,3852
UsingRadio,train,3853
UsingMirror,train,3854
Attentive,train,3855
DrinkingCoffee,train,3856
Attentive,train,3857
UsingRadio,train,3858
UsingRadio,train,3859
DrinkingCoffee,train,3860
Attentive,train,3861
UsingRadio,train,3862
Attentive,train,3863
UsingRadio,train,3864
Attentive,train,3865
UsingMirror,train,3866
UsingMirror,train,3867
Attentive,train,3868
UsingRadio,train,3869
UsingMirror,train,3870
Attentive,train,3871
UsingRadio,train,3872
DrinkingCoffee,train,3873
Attentive,train,3874
UsingRadio,train,3875
DrinkingCoffee,train,3876
DrinkingCoffee,train,3877
DrinkingCoffee,train,3878
UsingMirror,train,3879
UsingMirror,train,3880
Attentive,train,3881
DrinkingCoffee,train,3882
DrinkingCoffee,train,3883
Attentive,train,3884
DrinkingCoffee,train,3885
DrinkingCoffee,train,3886
UsingMirror,train,3887
Attentive,train,3888
UsingMirror,train,3889
UsingMirror,train,3890
Attentive,train,3891
UsingRadio,train,3892
Attentive,train,3893
UsingMirror,train,3894
DrinkingCoffee,train,3895
Attentive,train,3896
Attentive,train,3897
Attentive,train,3898
DrinkingCoffee,train,3899
UsingRadio,train,3900
UsingRadio,train,3901
UsingMirror,train,3902
UsingRadio,train,3903
UsingMirror,train,3904
UsingRadio,train,3905
UsingRadio,train,3906
Attentive,train,3907
DrinkingCoffee,train,3908
DrinkingCoffee,train,3909
UsingRadio,train,3910
UsingRadio,train,3911
UsingMirror,train,3912
Attentive,train,3913
DrinkingCoffee,train,3914
DrinkingCoffee,train,3915
Attentive,train,3916
Attentive,train,3917
UsingMirror,train,3918
UsingRadio,train,3919
DrinkingCoffee,train,3920
DrinkingCoffee,train,3921
UsingRadio,train,3922
Attentive,train,3923
UsingMirror,train,3924
UsingMirror,train,3925
DrinkingCoffee,train,3926
UsingMirror,train,3927
DrinkingCoffee,train,3928
UsingRadio,train,3929
DrinkingCoffee,train,3930
DrinkingCoffee,train,3931
DrinkingCoffee,train,3932
UsingMirror,train,3933
Attentive,train,3934
Attentive,train,3935
Attentive,train,3936
UsingRadio,train,3937
Attentive,train,3938
DrinkingCoffee,train,3939
UsingMirror,train,3940
UsingRadio,train,3941
DrinkingCoffee,train,3942
UsingRadio,train,3943
UsingMirror,train,3944
UsingMirror,train,3945
DrinkingCoffee,train,3946
UsingMirror,train,3947
DrinkingCoffee,train,3948
DrinkingCoffee,train,3949
UsingMirror,train,3950
DrinkingCoffee,train,3951
DrinkingCoffee,train,3952
Attentive,train,3953
DrinkingCoffee,train,3954
Attentive,train,3955
UsingRadio,train,3956
Attentive,train,3957
DrinkingCoffee,train,3958
DrinkingCoffee,train,3959
DrinkingCoffee,train,3960
Attentive,train,3961
UsingRadio,train,3962
UsingMirror,train,3963
UsingMirror,train,3964
DrinkingCoffee,train,3965
DrinkingCoffee,train,3966
UsingRadio,train,3967
Attentive,train,3968
DrinkingCoffee,train,3969
Attentive,train,3970
DrinkingCoffee,train,3971
Attentive,train,3972
Attentive,train,3973
UsingRadio,train,3974
DrinkingCoffee,train,3975
Attentive,train,3976
Attentive,train,3977
DrinkingCoffee,train,3978
UsingMirror,train,3979
Attentive,train,3980
UsingRadio,train,3981
UsingMirror,train,3982
UsingRadio,train,3983
UsingRadio,train,3984
UsingRadio,train,3985
UsingMirror,train,3986
Attentive,train,3987
UsingMirror,train,3988
DrinkingCoffee,train,3989
Attentive,train,3990
DrinkingCoffee,train,3991
UsingMirror,train,3992
DrinkingCoffee,train,3993
UsingRadio,train,3994
Attentive,train,3995
DrinkingCoffee,train,3996
DrinkingCoffee,train,3997
Attentive,train,3998
UsingRadio,train,3999
UsingMirror,train,4000
UsingMirror,train,4001
UsingRadio,train,4002
DrinkingCoffee,train,4003
Attentive,train,4004
UsingMirror,train,4005
Attentive,train,4006
DrinkingCoffee,train,4007
UsingRadio,train,4008
UsingRadio,train,4009
UsingMirror,train,4010
UsingRadio,train,4011
UsingMirror,train,4012
UsingMirror,train,4013
Attentive,train,4014
Attentive,train,4015
UsingRadio,train,4016
Attentive,train,4017
Attentive,train,4018
DrinkingCoffee,train,4019
UsingMirror,train,4020
UsingMirror,train,4021
UsingMirror,train,4022
UsingMirror,train,4023
Attentive,train,4024
DrinkingCoffee,train,4025
UsingMirror,train,4026
UsingRadio,train,4027
